LFS,LFW,Load,T,P,W,DOY,N,Y
0.101637271,0.539076457,11.786395,7718,1,1,1,1,1
0.111325598,0.545802434,11.37319,7719,1,1,1,1,1
0.066573704,0.575486742,11.287,7720,1,1,1,1,1
0.012936114,0.547968782,11.3113275,7721,1,1,1,1,1
1.61e-5,0.582320464,11.99665,7722,1,1,1,1,1
0.0,0.530399623,11.990195,7723,1,1,1,1,1
0.0,0.520339262,11.5808475,7724,1,1,1,1,1
0.0,0.507828412,10.9865325,7725,1,1,1,1,1
0.0,0.511209517,10.56568,7726,1,1,1,1,1
0.0,0.529265913,10.5897375,7727,1,1,1,1,1
0.0,0.527040448,10.3682275,7728,1,1,1,1,1
0.0,0.353629625,8.1401375,7729,1,1,1,1,1
0.0,0.373170618,7.7780325,7730,1,1,1,1,1
0.0,0.331271044,7.560135,7731,1,1,1,1,1
0.0,0.362773673,7.4302325,7732,1,1,1,1,1
0.0,0.314194844,7.36912,7733,1,1,1,1,1
0.000187958,0.290238199,7.3431975,7734,1,1,1,1,1
0.00949021,0.310382757,7.4003025,7735,1,1,1,1,1
0.038836283,0.31932085,7.73981,7736,1,1,1,1,1
0.077741993,0.342618627,8.394145,7737,1,1,1,1,1
0.132962835,0.343423379,8.8965325,7738,1,1,1,1,1
0.200824308,0.290709227,9.247425,7739,1,1,1,1,1
0.244514491,0.265918272,9.48029,7740,1,1,1,1,1
0.240196526,0.253066069,9.45668,7741,1,1,1,1,1
0.207284322,0.246052136,9.2418125,7742,1,1,1,1,1
0.2450445,0.225039894,9.049115,7743,1,1,1,1,1
0.225528146,0.244648587,8.9508725,7744,1,1,1,1,1
0.182685469,0.249808919,8.8013775,7745,1,1,1,1,1
0.120444124,0.226362397,8.8723,7746,1,1,1,1,1
0.066286686,0.188098511,8.92131,7747,1,1,1,1,1
0.016845143,0.163030088,8.7853375,7748,1,1,1,1,1
8.97e-5,0.113952578,8.545735,7749,1,1,1,1,1
0.0,0.128521078,8.486,7750,1,1,1,1,1
0.0,0.120226597,8.50367,7751,1,1,1,1,1
0.0,0.113347107,8.1454725,7752,1,1,1,1,1
0.0,0.202134959,9.7611375,7753,1,1,1,1,1
0.0,0.210732653,9.2633475,7754,1,1,1,1,1
0.0,0.20762997,8.942765,7755,1,1,1,1,1
0.0,0.212218203,8.83682,7756,1,1,1,1,1
0.0,0.243116315,8.981215,7757,1,1,1,1,1
0.0,0.341337125,9.3901525,7758,1,1,1,1,1
0.0,0.482481567,10.6275125,7759,1,1,1,1,1
0.0,0.491601778,11.558175,7760,1,1,1,1,1
0.005088425,0.506633678,11.6350275,7761,1,1,1,1,1
0.033385488,0.54310022,11.795925,7762,1,1,1,1,1
0.051809651,0.524358258,11.7556825,7763,1,1,1,1,1
0.070764669,0.517530256,12.002845,7764,1,1,1,1,1
0.087212728,0.545826271,11.8368425,7765,1,1,1,1,1
0.101637271,0.539076457,11.786395,7766,1,1,1,1,1
0.111325598,0.545802434,11.37319,7767,1,1,1,1,1
0.066573704,0.575486742,11.287,7768,1,1,1,1,1
0.012936114,0.547968782,11.3113275,7769,1,1,1,1,1
1.61e-5,0.582320464,11.99665,7770,1,1,1,1,1
0.0,0.530399623,11.990195,7771,1,1,1,1,1
0.0,0.520339262,11.5808475,7772,1,1,1,1,1
0.0,0.507828412,10.9865325,7773,1,1,1,1,1
0.0,0.511209517,10.56568,7774,1,1,1,1,1
0.0,0.529265913,10.5897375,7775,1,1,1,1,1
0.0,0.527040448,10.3682275,7776,1,1,1,1,1
0.0,0.542300235,9.98403,7777,1,1,1,1,1
0.0,0.550746322,9.56964,7778,1,1,1,1,1
0.0,0.545006263,9.2698675,7779,1,1,1,1,1
0.0,0.523684134,9.084185,7780,1,1,1,1,1
0.0,0.521007665,9.274655,7781,1,1,1,1,1
0.0,0.528807281,9.65214,7782,1,1,1,1,1
0.0,0.521471065,10.7066325,7783,1,1,1,1,1
0.0,0.538228797,11.7746675,7784,1,1,1,1,1
0.002589086,0.566491439,11.9840525,7785,1,1,1,1,1
0.034984828,0.55988751,12.0686225,7786,1,1,1,1,1
0.080153279,0.534627434,11.948705,7787,1,1,1,1,1
0.125180339,0.509517057,11.91155,7788,1,1,1,1,1
0.177805323,0.535286301,11.5543125,7789,1,1,1,1,1
0.134735741,0.541348643,11.5984,7790,1,1,1,1,1
0.085245091,0.548809767,11.561175,7791,1,1,1,1,1
0.03799301,0.56121478,11.5949525,7792,1,1,1,1,1
0.004177419,0.568406063,11.856175,7793,1,1,1,1,1
0.0,0.567973175,12.4525925,7794,1,1,1,1,1
0.0,0.552749622,12.1863975,7795,1,1,1,1,1
0.0,0.56988494,11.631075,7796,1,1,1,1,1
0.0,0.586661742,11.201305,7797,1,1,1,1,1
0.0,0.596311144,10.7043125,7798,1,1,1,1,1
0.0,0.579186316,10.848705,7799,1,1,1,1,1
0.0,0.553954844,10.84439,7800,1,1,1,1,1
0.0,0.542300235,9.98403,7801,1,1,1,1,1
0.0,0.550746322,9.56964,7802,1,1,1,1,1
0.0,0.545006263,9.2698675,7803,1,1,1,1,1
0.0,0.523684134,9.084185,7804,1,1,1,1,1
0.0,0.521007665,9.274655,7805,1,1,1,1,1
0.0,0.528807281,9.65214,7806,1,1,1,1,1
0.0,0.521471065,10.7066325,7807,1,1,1,1,1
0.0,0.538228797,11.7746675,7808,1,1,1,1,1
0.002589086,0.566491439,11.9840525,7809,1,1,1,1,1
0.034984828,0.55988751,12.0686225,7810,1,1,1,1,1
0.080153279,0.534627434,11.948705,7811,1,1,1,1,1
0.125180339,0.509517057,11.91155,7812,1,1,1,1,1
0.177805323,0.535286301,11.5543125,7813,1,1,1,1,1
0.134735741,0.541348643,11.5984,7814,1,1,1,1,1
0.085245091,0.548809767,11.561175,7815,1,1,1,1,1
0.03799301,0.56121478,11.5949525,7816,1,1,1,1,1
0.004177419,0.568406063,11.856175,7817,1,1,1,1,1
0.0,0.567973175,12.4525925,7818,1,1,1,1,1
0.0,0.552749622,12.1863975,7819,1,1,1,1,1
0.0,0.56988494,11.631075,7820,1,1,1,1,1
0.0,0.586661742,11.201305,7821,1,1,1,1,1
0.0,0.596311144,10.7043125,7822,1,1,1,1,1
0.0,0.579186316,10.848705,7823,1,1,1,1,1
0.0,0.553954844,10.84439,7824,1,1,1,1,1
0.0,0.557840349,8.8913725,7825,1,1,1,1,1
0.0,0.551098163,8.42501,7826,1,1,1,1,1
0.0,0.549645032,8.08873,7827,1,1,1,1,1
0.0,0.596865127,7.974125,7828,1,1,1,1,1
0.0,0.612648383,8.1020575,7829,1,1,1,1,1
0.0,0.635973812,8.56234,7830,1,1,1,1,1
0.0,0.633946674,9.674555,7831,1,1,1,1,1
0.007445526,0.639904132,10.7917525,7832,1,1,1,1,1
0.082151396,0.64931802,11.0184325,7833,1,1,1,1,1
0.19327803,0.66717895,11.1030075,7834,1,1,1,1,1
0.200071628,0.675761388,10.9692,7835,1,1,1,1,1
0.183008893,0.691917462,10.9891875,7836,1,1,1,1,1
0.139206951,0.707571043,10.8310975,7837,1,1,1,1,1
0.124475918,0.6953758,10.7606275,7838,1,1,1,1,1
0.129696422,0.666169195,10.5912925,7839,1,1,1,1,1
0.128056442,0.612844804,10.41755,7840,1,1,1,1,1
0.067790354,0.583302567,10.2529975,7841,1,1,1,1,1
0.006272902,0.558956896,10.5029825,7842,1,1,1,1,1
0.0,0.555446115,10.704925,7843,1,1,1,1,1
0.0,0.55001785,11.0798225,7844,1,1,1,1,1
0.0,0.435609499,10.660615,7845,1,1,1,1,1
0.0,0.406761409,10.0262375,7846,1,1,1,1,1
0.0,0.391881115,9.9336075,7847,1,1,1,1,1
0.0,0.398377298,9.64022,7848,1,1,1,1,1
0.0,0.093027105,9.9701275,7849,1,1,1,1,1
0.0,0.084460877,9.4553275,7850,1,1,1,1,1
0.0,0.078584467,9.093525,7851,1,1,1,1,1
0.0,0.070580803,8.9748125,7852,1,1,1,1,1
0.0,0.070770549,9.08538,7853,1,1,1,1,1
0.0,0.077349687,9.519655,7854,1,1,1,1,1
0.0,0.067291233,10.642985,7855,1,1,1,1,1
0.0,0.06622999,11.5534575,7856,1,1,1,1,1
0.006719092,0.064961837,11.7102275,7857,1,1,1,1,1
0.031396684,0.051982819,11.9502275,7858,1,1,1,1,1
0.059757246,0.03616905,11.9972675,7859,1,1,1,1,1
0.083786296,0.032760294,12.1919,7860,1,1,1,1,1
0.09393182,0.044446368,11.994265,7861,1,1,1,1,1
0.07888583,0.025324914,11.9523025,7862,1,1,1,1,1
0.054386883,0.016820663,11.8986275,7863,1,1,1,1,1
0.025229614,0.025322054,11.9371075,7864,1,1,1,1,1
0.004343364,0.023503733,11.9287275,7865,1,1,1,1,1
0.0,0.015727,12.4892725,7866,1,1,1,1,1
0.0,0.022806725,12.481305,7867,1,1,1,1,1
0.0,0.044990816,12.06418,7868,1,1,1,1,1
0.0,0.059442036,11.4894125,7869,1,1,1,1,1
0.0,0.057170803,10.906585,7870,1,1,1,1,1
0.0,0.068740551,10.796765,7871,1,1,1,1,1
0.0,0.089207391,10.635725,7872,1,1,1,1,1
0.0,0.059016776,9.840115,7873,1,1,1,1,1
0.0,0.056251631,9.34609,7874,1,1,1,1,1
0.0,0.03695664,8.94732,7875,1,1,1,1,1
0.0,0.019514296,8.77477,7876,1,1,1,1,1
0.0,0.017582508,8.7523725,7877,1,1,1,1,1
0.0,0.024335183,8.8712875,7878,1,1,1,1,1
0.0,0.039975415,9.2130375,7879,1,1,1,1,1
0.0,0.05530576,9.58023,7880,1,1,1,1,1
0.006040071,0.062190971,10.055885,7881,1,1,1,1,1
0.053626582,0.084927138,10.44892,7882,1,1,1,1,1
0.110749023,0.149176711,10.564085,7883,1,1,1,1,1
0.156162159,0.246157021,10.852365,7884,1,1,1,1,1
0.186822249,0.26421151,10.9047325,7885,1,1,1,1,1
0.145446833,0.255701538,10.55476,7886,1,1,1,1,1
0.10947734,0.353510438,10.36477,7887,1,1,1,1,1
0.059990924,0.404114498,10.2826325,7888,1,1,1,1,1
0.009097359,0.423601142,10.5221425,7889,1,1,1,1,1
0.0,0.457894661,11.214815,7890,1,1,1,1,1
0.0,0.47417183,11.19571,7891,1,1,1,1,1
0.0,0.491433008,10.8052875,7892,1,1,1,1,1
0.0,0.499881957,10.2430075,7893,1,1,1,1,1
0.0,0.494625321,9.838115,7894,1,1,1,1,1
0.0,0.482910641,9.81638,7895,1,1,1,1,1
0.0,0.490833258,9.7140625,7896,1,1,1,1,1
0.0,0.540339842,10.332905,7897,1,1,1,1,1
0.0,0.522327306,9.86812,7898,1,1,1,1,1
0.0,0.525294593,9.473585,7899,1,1,1,1,1
0.0,0.504928823,9.1147025,7900,1,1,1,1,1
0.0,0.521841022,8.97113,7901,1,1,1,1,1
0.0,0.54493475,9.0544125,7902,1,1,1,1,1
0.0,0.525244057,9.35884,7903,1,1,1,1,1
0.0,0.477995358,9.659245,7904,1,1,1,1,1
0.000622295,0.501529602,10.222095,7905,1,1,1,1,1
0.020957369,0.510219785,10.7931775,7906,1,1,1,1,1
0.060026484,0.4960098,10.999385,7907,1,1,1,1,1
0.120487303,0.44809842,11.0092525,7908,1,1,1,1,1
0.16337062,0.438940069,11.003265,7909,1,1,1,1,1
0.124945814,0.394399304,10.77001,7910,1,1,1,1,1
0.075823461,0.381745428,10.61406,7911,1,1,1,1,1
0.033207689,0.404373849,10.55011,7912,1,1,1,1,1
0.002427373,0.419237934,10.86835,7913,1,1,1,1,1
0.0,0.436757511,11.4536825,7914,1,1,1,1,1
0.0,0.442295429,11.2390725,7915,1,1,1,1,1
0.0,0.485872207,10.8860875,7916,1,1,1,1,1
0.0,0.453082355,10.33457,7917,1,1,1,1,1
0.0,0.413735295,10.07504,7918,1,1,1,1,1
0.0,0.380813861,10.151905,7919,1,1,1,1,1
0.0,0.364869462,10.241405,7920,1,1,1,1,1
0.0,0.599998047,9.252785,7921,1,1,1,1,1
0.0,0.630673952,8.82434,7922,1,1,1,1,1
0.0,0.594008906,8.4468825,7923,1,1,1,1,1
0.0,0.602615042,8.2063975,7924,1,1,1,1,1
0.0,0.654723827,8.4266125,7925,1,1,1,1,1
0.0,0.719403299,9.010835,7926,1,1,1,1,1
0.0,0.71523043,10.03391,7927,1,1,1,1,1
0.000824647,0.7371917,10.645805,7928,1,1,1,1,1
0.032474482,0.736237995,11.106905,7929,1,1,1,1,1
0.081363156,0.73061992,11.40379,7930,1,1,1,1,1
0.09967302,0.759617346,11.541545,7931,1,1,1,1,1
0.087344807,0.76482638,11.76636,7932,1,1,1,1,1
0.083823549,0.773897976,11.6746225,7933,1,1,1,1,1
0.100042164,0.780654205,11.81015,7934,1,1,1,1,1
0.070608884,0.770184058,11.6063975,7935,1,1,1,1,1
0.053593563,0.776509546,11.61123,7936,1,1,1,1,1
0.04291549,0.733693695,11.3160825,7937,1,1,1,1,1
0.015868097,0.728877427,11.2805925,7938,1,1,1,1,1
0.000490216,0.75413598,11.7188475,7939,1,1,1,1,1
0.0,0.768718237,11.61852,7940,1,1,1,1,1
0.0,0.751264013,11.087055,7941,1,1,1,1,1
0.0,0.761800345,10.492455,7942,1,1,1,1,1
0.0,0.741000013,10.677795,7943,1,1,1,1,1
0.0,0.688208769,10.5598775,7944,1,1,1,1,1
0.0,0.477506213,10.1777975,7945,1,1,1,1,1
0.0,0.479877563,9.810715,7946,1,1,1,1,1
0.0,0.468125697,9.432965,7947,1,1,1,1,1
0.0,0.447484366,9.3648575,7948,1,1,1,1,1
0.0,0.41838932,9.41163,7949,1,1,1,1,1
0.0,0.414389395,9.8403025,7950,1,1,1,1,1
0.0,0.385979914,11.001755,7951,1,1,1,1,1
0.0,0.340736421,12.08655,7952,1,1,1,1,1
0.007526805,0.30168876,12.2389725,7953,1,1,1,1,1
0.071336165,0.232343691,12.2149625,7954,1,1,1,1,1
0.173470425,0.194043573,12.1280625,7955,1,1,1,1,1
0.260488421,0.164611942,12.089645,7956,1,1,1,1,1
0.241183732,0.181091252,11.9610875,7957,1,1,1,1,1
0.160832334,0.168484098,12.1483475,7958,1,1,1,1,1
0.079033995,0.168578494,12.1528625,7959,1,1,1,1,1
0.033663192,0.157883104,12.32996,7960,1,1,1,1,1
0.003377326,0.158914789,12.50289,7961,1,1,1,1,1
0.0,0.146505963,13.1076925,7962,1,1,1,1,1
0.0,0.158248294,13.0290825,7963,1,1,1,1,1
0.0,0.142144662,12.465375,7964,1,1,1,1,1
0.0,0.156791348,11.795385,7965,1,1,1,1,1
0.0,0.153706782,11.348085,7966,1,1,1,1,1
0.0,0.159625146,11.3587525,7967,1,1,1,1,1
0.0,0.188109953,11.10417,7968,1,1,1,1,1
0.0,0.128285181,10.85938,7969,1,1,1,1,1
0.0,0.122062926,10.4627475,7970,1,1,1,1,1
0.0,0.126506458,10.13552,7971,1,1,1,1,1
0.0,0.122658743,10.0773275,7972,1,1,1,1,1
0.0,0.114491896,10.06239,7973,1,1,1,1,1
0.0,0.110093105,10.47394,7974,1,1,1,1,1
0.0,0.107524324,11.5201475,7975,1,1,1,1,1
0.0,0.10858501,12.50683,7976,1,1,1,1,1
0.002735558,0.098350262,12.68904,7977,1,1,1,1,1
0.020897256,0.079997774,12.9425025,7978,1,1,1,1,1
0.052654617,0.068210191,12.95675,7979,1,1,1,1,1
0.088978861,0.070588004,13.123685,7980,1,1,1,1,1
0.118383354,0.070207161,12.9227125,7981,1,1,1,1,1
0.130535462,0.068141442,12.9113275,7982,1,1,1,1,1
0.120721828,0.071693431,12.721185,7983,1,1,1,1,1
0.087225428,0.081718661,12.6344,7984,1,1,1,1,1
0.043672404,0.101823682,12.5203075,7985,1,1,1,1,1
0.006206016,0.119672017,12.5786225,7986,1,1,1,1,1
0.0,0.12361467,13.062725,7987,1,1,1,1,1
0.0,0.133633352,12.6530875,7988,1,1,1,1,1
0.0,0.147751826,12.287485,7989,1,1,1,1,1
0.0,0.15413122,11.7439775,7990,1,1,1,1,1
0.0,0.133632261,11.81946,7991,1,1,1,1,1
0.0,0.129919859,11.7214425,7992,1,1,1,1,1
0.0,0.606800578,9.657145,7993,1,1,1,1,1
0.0,0.54967173,9.2779875,7994,1,1,1,1,1
0.0,0.503273551,8.9610275,7995,1,1,1,1,1
0.0,0.459669121,8.754465,7996,1,1,1,1,1
0.0,0.45885674,8.8046625,7997,1,1,1,1,1
0.0,0.494911371,9.3255375,7998,1,1,1,1,1
0.0,0.499145856,10.545615,7999,1,1,1,1,1
0.0,0.483543764,11.5036975,8000,1,1,1,1,1
1.35e-5,0.489425895,12.02559,8001,1,1,1,1,1
0.017617296,0.501836629,12.166425,8002,1,1,1,1,1
0.068865611,0.502042584,12.2016625,8003,1,1,1,1,1
0.116862753,0.445706092,12.248335,8004,1,1,1,1,1
0.144328396,0.396217625,12.0404725,8005,1,1,1,1,1
0.121560868,0.365759076,12.0638175,8006,1,1,1,1,1
0.069549713,0.32437153,11.955595,8007,1,1,1,1,1
0.02654871,0.25345605,12.0251375,8008,1,1,1,1,1
0.00331044,0.246333418,12.28384,8009,1,1,1,1,1
0.0,0.209692386,12.87133,8010,1,1,1,1,1
0.0,0.159265677,12.7829625,8011,1,1,1,1,1
0.0,0.129597578,12.26343,8012,1,1,1,1,1
0.0,0.117614965,11.65403,8013,1,1,1,1,1
0.0,0.115688899,11.0231375,8014,1,1,1,1,1
0.0,0.125128532,11.015515,8015,1,1,1,1,1
0.0,0.117756083,10.98185,8016,1,1,1,1,1
0.0,0.093027105,9.9701275,8017,1,1,1,1,1
0.0,0.084460877,9.4553275,8018,1,1,1,1,1
0.0,0.078584467,9.093525,8019,1,1,1,1,1
0.0,0.070580803,8.9748125,8020,1,1,1,1,1
0.0,0.070770549,9.08538,8021,1,1,1,1,1
0.0,0.077349687,9.519655,8022,1,1,1,1,1
0.0,0.067291233,10.642985,8023,1,1,1,1,1
0.0,0.06622999,11.5534575,8024,1,1,1,1,1
0.006719092,0.064961837,11.7102275,8025,1,1,1,1,1
0.031396684,0.051982819,11.9502275,8026,1,1,1,1,1
0.059757246,0.03616905,11.9972675,8027,1,1,1,1,1
0.083786296,0.032760294,12.1919,8028,1,1,1,1,1
0.09393182,0.044446368,11.994265,8029,1,1,1,1,1
0.07888583,0.025324914,11.9523025,8030,1,1,1,1,1
0.054386883,0.016820663,11.8986275,8031,1,1,1,1,1
0.025229614,0.025322054,11.9371075,8032,1,1,1,1,1
0.004343364,0.023503733,11.9287275,8033,1,1,1,1,1
0.0,0.015727,12.4892725,8034,1,1,1,1,1
0.0,0.022806725,12.481305,8035,1,1,1,1,1
0.0,0.044990816,12.06418,8036,1,1,1,1,1
0.0,0.059442036,11.4894125,8037,1,1,1,1,1
0.0,0.057170803,10.906585,8038,1,1,1,1,1
0.0,0.068740551,10.796765,8039,1,1,1,1,1
0.0,0.089207391,10.635725,8040,1,1,1,1,1
0.0,0.093027105,9.9701275,8041,1,1,1,1,1
0.0,0.084460877,9.4553275,8042,1,1,1,1,1
0.0,0.078584467,9.093525,8043,1,1,1,1,1
0.0,0.070580803,8.9748125,8044,1,1,1,1,1
0.0,0.070770549,9.08538,8045,1,1,1,1,1
0.0,0.077349687,9.519655,8046,1,1,1,1,1
0.0,0.067291233,10.642985,8047,1,1,1,1,1
0.0,0.06622999,11.5534575,8048,1,1,1,1,1
0.006719092,0.064961837,11.7102275,8049,1,1,1,1,1
0.031396684,0.051982819,11.9502275,8050,1,1,1,1,1
0.059757246,0.03616905,11.9972675,8051,1,1,1,1,1
0.083786296,0.032760294,12.1919,8052,1,1,1,1,1
0.09393182,0.044446368,11.994265,8053,1,1,1,1,1
0.07888583,0.025324914,11.9523025,8054,1,1,1,1,1
0.054386883,0.016820663,11.8986275,8055,1,1,1,1,1
0.025229614,0.025322054,11.9371075,8056,1,1,1,1,1
0.004343364,0.023503733,11.9287275,8057,1,1,1,1,1
0.0,0.015727,12.4892725,8058,1,1,1,1,1
0.0,0.022806725,12.481305,8059,1,1,1,1,1
0.0,0.044990816,12.06418,8060,1,1,1,1,1
0.0,0.059442036,11.4894125,8061,1,1,1,1,1
0.0,0.057170803,10.906585,8062,1,1,1,1,1
0.0,0.068740551,10.796765,8063,1,1,1,1,1
0.0,0.089207391,10.635725,8064,1,1,1,1,1
0.0,0.157063557,9.550645,8065,1,1,1,1,1
0.0,0.094708579,9.1602375,8066,1,1,1,1,1
0.0,0.102138803,8.82932,8067,1,1,1,1,1
0.0,0.172572938,8.59683,8068,1,1,1,1,1
0.0,0.198245968,8.546285,8069,1,1,1,1,1
0.0,0.200897798,8.7800575,8070,1,1,1,1,1
0.0,0.210305419,9.3631375,8071,1,1,1,1,1
0.0,0.224360118,9.697965,8072,1,1,1,1,1
8.47e-7,0.265389539,10.2720525,8073,1,1,1,1,1
0.012809115,0.244501278,10.701575,8074,1,1,1,1,1
0.057197793,0.232659837,10.95351,8075,1,1,1,1,1
0.110105562,0.172423773,11.199595,8076,1,1,1,1,1
0.181048876,0.173897578,11.2659225,8077,1,1,1,1,1
0.197547735,0.228735638,11.055615,8078,1,1,1,1,1
0.12376811,0.178431187,10.8299325,8079,1,1,1,1,1
0.059529494,0.170642712,10.84768,8080,1,1,1,1,1
0.00973066,0.218297882,11.05596,8081,1,1,1,1,1
0.0,0.281369365,11.823345,8082,1,1,1,1,1
0.0,0.287885472,11.93087,8083,1,1,1,1,1
0.0,0.248494322,11.58667,8084,1,1,1,1,1
0.0,0.22667027,10.979085,8085,1,1,1,1,1
0.0,0.174115589,10.5519625,8086,1,1,1,1,1
0.0,0.138987766,10.80776,8087,1,1,1,1,1
0.0,0.118777762,10.81322,8088,1,1,1,1,1
0.0,0.093027105,9.9701275,8089,1,1,1,1,1
0.0,0.084460877,9.4553275,8090,1,1,1,1,1
0.0,0.078584467,9.093525,8091,1,1,1,1,1
0.0,0.070580803,8.9748125,8092,1,1,1,1,1
0.0,0.070770549,9.08538,8093,1,1,1,1,1
0.0,0.077349687,9.519655,8094,1,1,1,1,1
0.0,0.067291233,10.642985,8095,1,1,1,1,1
0.0,0.06622999,11.5534575,8096,1,1,1,1,1
0.006719092,0.064961837,11.7102275,8097,1,1,1,1,1
0.031396684,0.051982819,11.9502275,8098,1,1,1,1,1
0.059757246,0.03616905,11.9972675,8099,1,1,1,1,1
0.083786296,0.032760294,12.1919,8100,1,1,1,1,1
0.09393182,0.044446368,11.994265,8101,1,1,1,1,1
0.07888583,0.025324914,11.9523025,8102,1,1,1,1,1
0.054386883,0.016820663,11.8986275,8103,1,1,1,1,1
0.025229614,0.025322054,11.9371075,8104,1,1,1,1,1
0.004343364,0.023503733,11.9287275,8105,1,1,1,1,1
0.0,0.015727,12.4892725,8106,1,1,1,1,1
0.0,0.022806725,12.481305,8107,1,1,1,1,1
0.0,0.044990816,12.06418,8108,1,1,1,1,1
0.0,0.059442036,11.4894125,8109,1,1,1,1,1
0.0,0.057170803,10.906585,8110,1,1,1,1,1
0.0,0.068740551,10.796765,8111,1,1,1,1,1
0.0,0.089207391,10.635725,8112,1,1,1,1,1
0.0,0.157063557,9.550645,8113,1,1,1,1,1
0.0,0.094708579,9.1602375,8114,1,1,1,1,1
0.0,0.102138803,8.82932,8115,1,1,1,1,1
0.0,0.172572938,8.59683,8116,1,1,1,1,1
0.0,0.198245968,8.546285,8117,1,1,1,1,1
0.0,0.200897798,8.7800575,8118,1,1,1,1,1
0.0,0.210305419,9.3631375,8119,1,1,1,1,1
0.0,0.224360118,9.697965,8120,1,1,1,1,1
8.47e-7,0.265389539,10.2720525,8121,1,1,1,1,1
0.012809115,0.244501278,10.701575,8122,1,1,1,1,1
0.057197793,0.232659837,10.95351,8123,1,1,1,1,1
0.110105562,0.172423773,11.199595,8124,1,1,1,1,1
0.181048876,0.173897578,11.2659225,8125,1,1,1,1,1
0.197547735,0.228735638,11.055615,8126,1,1,1,1,1
0.12376811,0.178431187,10.8299325,8127,1,1,1,1,1
0.059529494,0.170642712,10.84768,8128,1,1,1,1,1
0.00973066,0.218297882,11.05596,8129,1,1,1,1,1
0.0,0.281369365,11.823345,8130,1,1,1,1,1
0.0,0.287885472,11.93087,8131,1,1,1,1,1
0.0,0.248494322,11.58667,8132,1,1,1,1,1
0.0,0.22667027,10.979085,8133,1,1,1,1,1
0.0,0.174115589,10.5519625,8134,1,1,1,1,1
0.0,0.138987766,10.80776,8135,1,1,1,1,1
0.0,0.118777762,10.81322,8136,1,1,1,1,1
0.0,0.158632982,11.024285,8137,1,1,1,1,1
0.0,0.166658592,10.5506775,8138,1,1,1,1,1
0.0,0.176514986,10.0569825,8139,1,1,1,1,1
0.0,0.182425507,9.827125,8140,1,1,1,1,1
0.0,0.191975919,9.65936,8141,1,1,1,1,1
0.0,0.199867664,10.0733075,8142,1,1,1,1,1
0.0,0.212893504,11.06534,8143,1,1,1,1,1
0.0,0.236626107,11.9292375,8144,1,1,1,1,1
0.005092659,0.254420142,12.1747925,8145,1,1,1,1,1
0.039710883,0.272866934,12.304415,8146,1,1,1,1,1
0.077713206,0.298412472,12.33486,8147,1,1,1,1,1
0.099540095,0.31264566,12.46804,8148,1,1,1,1,1
0.112555795,0.302544482,12.189935,8149,1,1,1,1,1
0.098751008,0.291585285,12.1607175,8150,1,1,1,1,1
0.079463252,0.29735429,11.9822725,8151,1,1,1,1,1
0.05928481,0.283321264,11.956255,8152,1,1,1,1,1
0.022193493,0.323036244,11.84756,8153,1,1,1,1,1
0.000872059,0.352992998,12.23219,8154,1,1,1,1,1
0.0,0.39477972,12.47182,8155,1,1,1,1,1
0.0,0.468746653,12.074095,8156,1,1,1,1,1
0.0,0.529836913,11.58644,8157,1,1,1,1,1
0.0,0.518528388,10.9747,8158,1,1,1,1,1
0.0,0.474551356,10.95216,8159,1,1,1,1,1
0.0,0.477501517,10.8215975,8160,1,1,1,1,1
0.0,0.599998047,9.252785,8161,1,1,1,1,1
0.0,0.630673952,8.82434,8162,1,1,1,1,1
0.0,0.594008906,8.4468825,8163,1,1,1,1,1
0.0,0.602615042,8.2063975,8164,1,1,1,1,1
0.0,0.654723827,8.4266125,8165,1,1,1,1,1
0.0,0.719403299,9.010835,8166,1,1,1,1,1
0.0,0.71523043,10.03391,8167,1,1,1,1,1
0.000824647,0.7371917,10.645805,8168,1,1,1,1,1
0.032474482,0.736237995,11.106905,8169,1,1,1,1,1
0.081363156,0.73061992,11.40379,8170,1,1,1,1,1
0.09967302,0.759617346,11.541545,8171,1,1,1,1,1
0.087344807,0.76482638,11.76636,8172,1,1,1,1,1
0.083823549,0.773897976,11.6746225,8173,1,1,1,1,1
0.100042164,0.780654205,11.81015,8174,1,1,1,1,1
0.070608884,0.770184058,11.6063975,8175,1,1,1,1,1
0.053593563,0.776509546,11.61123,8176,1,1,1,1,1
0.04291549,0.733693695,11.3160825,8177,1,1,1,1,1
0.015868097,0.728877427,11.2805925,8178,1,1,1,1,1
0.000490216,0.75413598,11.7188475,8179,1,1,1,1,1
0.0,0.768718237,11.61852,8180,1,1,1,1,1
0.0,0.751264013,11.087055,8181,1,1,1,1,1
0.0,0.761800345,10.492455,8182,1,1,1,1,1
0.0,0.741000013,10.677795,8183,1,1,1,1,1
0.0,0.688208769,10.5598775,8184,1,1,1,1,1
0.0,0.542300235,9.98403,8185,1,1,1,1,1
0.0,0.550746322,9.56964,8186,1,1,1,1,1
0.0,0.545006263,9.2698675,8187,1,1,1,1,1
0.0,0.523684134,9.084185,8188,1,1,1,1,1
0.0,0.521007665,9.274655,8189,1,1,1,1,1
0.0,0.528807281,9.65214,8190,1,1,1,1,1
0.0,0.521471065,10.7066325,8191,1,1,1,1,1
0.0,0.538228797,11.7746675,8192,1,1,1,1,1
0.002589086,0.566491439,11.9840525,8193,1,1,1,1,1
0.034984828,0.55988751,12.0686225,8194,1,1,1,1,1
